order_id,order_date,order_amount,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,rating
232,2023-03-11 00:00:00,744.13,196,User_196,Hyderabad,Gold,419,Darbar Delights Andhra,Chinese,3.6
233,2023-08-23 00:00:00,661.75,2278,User_2278,Bangalore,Gold,492,Swagath Kitchen North Indian,Italian,4
234,2023-02-08 00:00:00,724.11,2342,User_2342,Pune,Regular,62,Spice Delights Andhra,Indian,3.1
235,2023-06-23 00:00:00,144.79,629,User_629,Bangalore,Gold,2,Royal Delights South Indian,Indian,4.1
236,2023-05-15 00:00:00,735.33,1298,User_1298,Chennai,Gold,349,Taste of Eatery Punjabi,Indian,4.5
237,2023-09-02 00:00:00,379.94,991,User_991,Pune,Regular,329,Spice Tiffins Pure Veg,Chinese,3.3
238,2023-09-30 00:00:00,745.99,1695,User_1695,Bangalore,Gold,140,Royal Tiffins Punjabi,Italian,3.3
239,2023-12-28 00:00:00,572.94,2165,User_2165,Chennai,Gold,272,New Dhaba Pure Veg,Indian,4.8
240,2023-12-20 00:00:00,1296.96,1879,User_1879,Hyderabad,Gold,97,Annapurna Delights Andhra,Mexican,3.7
241,2023-09-19 00:00:00,1339.09,2067,User_2067,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2
242,2023-03-16 00:00:00,809.35,2160,User_2160,Chennai,Regular,198,Annapurna Tiffins North Indian,Mexican,4.1
243,2023-09-19 00:00:00,1139.5,690,User_690,Hyderabad,Gold,17,Udupi Delights Non-Veg,Indian,4.6
244,2023-07-10 00:00:00,506.36,323,User_323,Bangalore,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5
245,2023-04-07 00:00:00,793.48,1067,User_1067,Bangalore,Regular,470,Darbar Foods Multicuisine,Italian,3.6
246,2023-08-09 00:00:00,212.5,2438,User_2438,Pune,Gold,339,Annapurna Eatery South Indian,Indian,3.1
247,2023-06-25 00:00:00,662.32,170,User_170,Hyderabad,Gold,315,Swagath Curry House Chinese,Mexican,4.7
248,2023-10-02 00:00:00,931.29,958,User_958,Chennai,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8
249,2023-09-30 00:00:00,238.03,478,User_478,Pune,Regular,438,Grand Biryani Pure Veg,Italian,3.2
250,2023-06-05 00:00:00,1067,2143,User_2143,Hyderabad,Regular,406,Spice Foods Non-Veg,Chinese,4.5
251,2023-02-10 00:00:00,248.07,2575,User_2575,Hyderabad,Regular,250,Sai Foods Non-Veg,Mexican,3.4
252,2023-03-25 00:00:00,1032.04,677,User_677,Chennai,Gold,396,Taste of Delights Non-Veg,Mexican,4.8
253,2023-10-15 00:00:00,1117.08,344,User_344,Chennai,Gold,316,Darbar Tiffins Andhra,Chinese,4.8
254,2023-04-15 00:00:00,793.84,2588,User_2588,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8
255,2023-12-10 00:00:00,655.05,2125,User_2125,Pune,Gold,279,Sri Tiffins Andhra,Italian,4.9
256,2023-05-14 00:00:00,212.44,1220,User_1220,Hyderabad,Regular,205,Sri Mess North Indian,Italian,4.2
257,2023-06-17 00:00:00,965.63,943,User_943,Chennai,Regular,396,Taste of Delights Non-Veg,Mexican,4.8
258,2023-06-27 00:00:00,1159.83,968,User_968,Bangalore,Regular,481,Sai Restaurant Non-Veg,Indian,4.2
259,2023-12-06 00:00:00,1152.68,775,User_775,Chennai,Regular,315,Swagath Curry House Chinese,Mexican,4.7
260,2023-08-10 00:00:00,314.23,2482,User_2482,Chennai,Regular,70,Swagath Delights Punjabi,Chinese,4.7
261,2023-02-25 00:00:00,369.43,1680,User_1680,Pune,Regular,187,Royal Kitchen North Indian,Chinese,3.8
262,2023-04-17 00:00:00,256.62,1130,User_1130,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6
263,2023-06-15 00:00:00,335.79,1026,User_1026,Chennai,Gold,247,Hotel Mess Punjabi,Mexican,3.2
264,2023-07-28 00:00:00,141.92,597,User_597,Hyderabad,Regular,106,Spice Foods Non-Veg,Indian,4.8
265,2023-08-28 00:00:00,1424.31,803,User_803,Hyderabad,Regular,152,Hotel Curry House Punjabi,Indian,4.8
266,2023-05-26 00:00:00,523.34,2519,User_2519,Chennai,Gold,60,Grand Restaurant North Indian,Mexican,3.6
267,2023-05-15 00:00:00,980,956,User_956,Chennai,Gold,357,Grand Mess Punjabi,Italian,3.8
268,2023-01-28 00:00:00,403.36,1484,User_1484,Chennai,Gold,496,Swagath Eatery Multicuisine,Indian,3.1
269,2023-07-20 00:00:00,1300.3,1691,User_1691,Pune,Gold,339,Annapurna Eatery South Indian,Indian,3.1
270,2023-10-09 00:00:00,1198.77,427,User_427,Pune,Gold,332,Classic Delights Family Restaurant,Chinese,4.8
271,2023-01-29 00:00:00,798.3,565,User_565,Bangalore,Regular,284,Ruchi Foods Multicuisine,Indian,4.7
272,2023-06-27 00:00:00,1120.81,1489,User_1489,Bangalore,Regular,331,Spice Biryani Non-Veg,Mexican,3.4
273,2023-04-14 00:00:00,527.2,2316,User_2316,Hyderabad,Regular,135,Amma Eatery Non-Veg,Indian,3.7
274,2023-06-11 00:00:00,803.59,679,User_679,Chennai,Regular,170,Spice Tiffins Family Restaurant,Mexican,4.4
275,2023-03-18 00:00:00,301.25,1754,User_1754,Chennai,Gold,256,Sri Curry House Andhra,Italian,3.1
276,2023-11-28 00:00:00,269.2,2191,User_2191,Pune,Gold,125,Sai Foods Family Restaurant,Chinese,4.3
277,2023-09-25 00:00:00,205.98,2403,User_2403,Pune,Gold,282,Hotel Curry House Chinese,Indian,4.4
278,2023-12-21 00:00:00,1388.57,2124,User_2124,Hyderabad,Gold,343,Sai Cafe Andhra,Mexican,4.4
279,2023-12-01 00:00:00,916.46,1505,User_1505,Pune,Gold,493,Darbar Restaurant Multicuisine,Mexican,4.2
280,2023-05-05 00:00:00,1032.33,443,User_443,Hyderabad,Regular,263,Grand Curry House Andhra,Indian,4.4
281,2023-05-13 00:00:00,850.33,349,User_349,Bangalore,Regular,271,Hotel Curry House North Indian,Chinese,3.8
282,2023-12-05 00:00:00,742.69,2071,User_2071,Hyderabad,Regular,224,Darbar Kitchen Non-Veg,Chinese,4.8
283,2023-10-26 00:00:00,1434.2,55,User_55,Bangalore,Regular,175,Sai Biryani Non-Veg,Chinese,4.1
284,2023-03-18 00:00:00,951.22,1174,User_1174,Pune,Regular,366,Swagath Mess Chinese,Indian,4.5
285,2023-03-24 00:00:00,571.04,764,User_764,Hyderabad,Regular,365,Udupi Kitchen Multicuisine,Italian,3.6
286,2023-08-08 00:00:00,711.18,1446,User_1446,Pune,Regular,81,Darbar Mess Chinese,Chinese,3.2
287,2023-09-26 00:00:00,1010.1,4,User_4,Bangalore,Regular,449,Sai Restaurant South Indian,Indian,4.5
288,2023-07-22 00:00:00,560.28,2098,User_2098,Bangalore,Regular,442,Sai Eatery Andhra,Italian,3.7
289,2023-01-04 00:00:00,219.4,186,User_186,Chennai,Regular,163,Spice Delights Multicuisine,Italian,4.2
290,2023-08-15 00:00:00,258.46,1213,User_1213,Pune,Regular,163,Spice Delights Multicuisine,Italian,4.2
291,2023-01-10 00:00:00,534.05,936,User_936,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2
292,2023-08-08 00:00:00,248.1,2160,User_2160,Chennai,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9
293,2023-10-02 00:00:00,1190.26,1646,User_1646,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7
294,2023-07-23 00:00:00,549.97,537,User_537,Bangalore,Regular,483,Darbar Restaurant Family Restaurant,Chinese,4.5
295,2023-03-09 00:00:00,391.4,595,User_595,Chennai,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2
296,2023-01-15 00:00:00,1035.36,2928,User_2928,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2
297,2023-11-11 00:00:00,300.6,2594,User_2594,Pune,Regular,301,Classic Tiffins North Indian,Italian,4.8
298,2023-05-31 00:00:00,824.92,1305,User_1305,Chennai,Regular,85,Royal Kitchen South Indian,Mexican,4.4
299,2023-03-06 00:00:00,504.65,1628,User_1628,Hyderabad,Gold,197,Sri Curry House North Indian,Mexican,4.7
300,2023-02-25 00:00:00,1307.89,2694,User_2694,Bangalore,Regular,204,Udupi Dhaba Non-Veg,Mexican,4.7
301,2023-05-01 00:00:00,1020.89,1164,User_1164,Bangalore,Regular,202,Swagath Foods Chinese,Indian,4.7
302,2023-02-21 00:00:00,690.95,2118,User_2118,Chennai,Regular,234,Swagath Kitchen North Indian,Chinese,3.7
303,2023-03-16 00:00:00,121.39,1395,User_1395,Hyderabad,Gold,111,Ruchi Dhaba Chinese,Mexican,4.2
304,2023-02-05 00:00:00,993.25,2401,User_2401,Bangalore,Gold,432,Hotel Eatery Pure Veg,Mexican,5
305,2023-09-12 00:00:00,1462.67,1262,User_1262,Pune,Gold,329,Spice Tiffins Pure Veg,Chinese,3.3
306,2023-08-28 00:00:00,772.47,2233,User_2233,Hyderabad,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5
307,2023-10-18 00:00:00,345.66,1150,User_1150,Bangalore,Gold,497,Hotel Delights South Indian,Mexican,4.4
308,2023-05-22 00:00:00,1204.97,757,User_757,Pune,Gold,438,Grand Biryani Pure Veg,Italian,3.2
309,2023-10-30 00:00:00,1494,1344,User_1344,Hyderabad,Gold,76,Amma Kitchen Punjabi,Italian,4.7
310,2023-11-22 00:00:00,365.5,1402,User_1402,Pune,Regular,113,Darbar Biryani Pure Veg,Chinese,5
311,2023-01-13 00:00:00,919.29,832,User_832,Chennai,Regular,103,Darbar Restaurant North Indian,Mexican,4.9
312,2023-11-08 00:00:00,1026.01,1921,User_1921,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4
313,2023-02-04 00:00:00,348.63,2183,User_2183,Hyderabad,Gold,333,Amma Mess Multicuisine,Chinese,3.1
314,2023-07-25 00:00:00,865.98,2177,User_2177,Hyderabad,Regular,410,Darbar Mess Pure Veg,Italian,3.6
315,2023-02-28 00:00:00,245.73,2474,User_2474,Chennai,Gold,32,Udupi Eatery North Indian,Italian,3.2
316,2023-07-25 00:00:00,319.08,2280,User_2280,Bangalore,Regular,251,Grand Curry House Andhra,Chinese,3.9
317,2023-10-31 00:00:00,262.36,322,User_322,Pune,Regular,143,Classic Cafe Punjabi,Chinese,4
318,2023-10-04 00:00:00,1443.73,1739,User_1739,Pune,Regular,303,Swagath Foods Andhra,Mexican,3.2
319,2023-12-12 00:00:00,420.56,694,User_694,Bangalore,Gold,83,Darbar Mess Pure Veg,Chinese,3.5
320,2023-05-02 00:00:00,1431.39,2555,User_2555,Bangalore,Regular,262,Hotel Cafe Punjabi,Chinese,4.9
321,2023-12-11 00:00:00,1239.1,2023,User_2023,Bangalore,Regular,134,New Tiffins Non-Veg,Mexican,4.3
322,2023-04-04 00:00:00,765.9,1690,User_1690,Hyderabad,Gold,208,New Curry House South Indian,Mexican,4.7
323,2023-10-04 00:00:00,548.43,2084,User_2084,Chennai,Gold,168,Ruchi Foods Family Restaurant,Indian,3.7
324,2023-03-07 00:00:00,968.8,2742,User_2742,Hyderabad,Gold,163,Spice Delights Multicuisine,Italian,4.2
325,2023-03-28 00:00:00,817.89,223,User_223,Chennai,Gold,39,Ruchi Delights South Indian,Indian,4.8
326,2023-10-09 00:00:00,1039.9,48,User_48,Chennai,Gold,279,Sri Tiffins Andhra,Italian,4.9
327,2023-09-20 00:00:00,396.63,413,User_413,Pune,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6
328,2023-12-30 00:00:00,1425.43,1019,User_1019,Hyderabad,Gold,254,Ruchi Dhaba Chinese,Indian,4.7
329,2023-03-15 00:00:00,654.51,1573,User_1573,Chennai,Gold,17,Udupi Delights Non-Veg,Indian,4.6
330,2023-07-30 00:00:00,1415.25,1588,User_1588,Hyderabad,Gold,194,New Dhaba Family Restaurant,Chinese,3.8
331,2023-11-08 00:00:00,1058.26,1679,User_1679,Pune,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8
332,2023-12-16 00:00:00,816.47,870,User_870,Bangalore,Gold,320,Hotel Cafe Multicuisine,Italian,4.1
333,2023-05-29 00:00:00,1063.14,2271,User_2271,Pune,Gold,208,New Curry House South Indian,Mexican,4.7
334,2024-01-01 00:00:00,419.28,1496,User_1496,Chennai,Regular,33,Amma Foods Non-Veg,Italian,4.2
335,2023-08-10 00:00:00,561.81,1134,User_1134,Bangalore,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6
336,2023-12-14 00:00:00,1422.53,2122,User_2122,Pune,Regular,356,Hotel Foods Multicuisine,Indian,4.2
337,2023-12-10 00:00:00,979.78,1155,User_1155,Hyderabad,Gold,397,Amma Foods Family Restaurant,Indian,4.8
338,2023-06-21 00:00:00,837.74,2534,User_2534,Bangalore,Regular,38,Grand Tiffins Multicuisine,Italian,5
339,2023-12-21 00:00:00,1356.85,1739,User_1739,Pune,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6
340,2023-08-27 00:00:00,793.05,1339,User_1339,Chennai,Regular,396,Taste of Delights Non-Veg,Mexican,4.8
341,2023-03-25 00:00:00,1373.68,114,User_114,Bangalore,Gold,91,Annapurna Mess Non-Veg,Italian,4.8
342,2023-07-13 00:00:00,919.8,1526,User_1526,Pune,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3
343,2023-07-31 00:00:00,960.54,1080,User_1080,Chennai,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2
344,2023-12-10 00:00:00,746.18,321,User_321,Chennai,Regular,315,Swagath Curry House Chinese,Mexican,4.7
345,2023-09-22 00:00:00,608.15,1474,User_1474,Bangalore,Gold,277,Swagath Restaurant North Indian,Mexican,3.3
346,2023-04-29 00:00:00,938.52,2868,User_2868,Hyderabad,Regular,383,Amma Biryani North Indian,Indian,3.1
347,2023-08-28 00:00:00,999.35,1485,User_1485,Pune,Regular,430,Royal Delights South Indian,Mexican,4.1
348,2023-09-10 00:00:00,549.31,308,User_308,Bangalore,Regular,419,Darbar Delights Andhra,Chinese,3.6
349,2023-02-16 00:00:00,514.27,1883,User_1883,Chennai,Gold,62,Spice Delights Andhra,Indian,3.1
350,2023-02-03 00:00:00,840.19,1730,User_1730,Bangalore,Regular,112,Grand Cafe Punjabi,Chinese,3.2
351,2023-07-09 00:00:00,1387.05,2755,User_2755,Pune,Regular,218,Sai Foods Pure Veg,Indian,4.1
352,2023-03-21 00:00:00,1043.46,1897,User_1897,Chennai,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4
353,2023-10-31 00:00:00,1123.59,1105,User_1105,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6
354,2023-01-15 00:00:00,642.58,372,User_372,Chennai,Regular,391,Sri Biryani Family Restaurant,Indian,3.3
355,2023-05-12 00:00:00,339.08,1226,User_1226,Hyderabad,Gold,333,Amma Mess Multicuisine,Chinese,3.1
356,2023-11-06 00:00:00,1234.61,2465,User_2465,Hyderabad,Gold,67,Swagath Tiffins Andhra,Mexican,4.1
357,2023-04-29 00:00:00,1103.89,2184,User_2184,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8
358,2023-03-02 00:00:00,705.35,312,User_312,Hyderabad,Gold,169,Ruchi Curry House Pure Veg,Italian,4.2
359,2023-01-19 00:00:00,260.34,2016,User_2016,Pune,Regular,23,Amma Mess Punjabi,Chinese,3.8
360,2023-01-27 00:00:00,792.09,98,User_98,Pune,Regular,242,Classic Dhaba Punjabi,Mexican,4
361,2023-09-23 00:00:00,1174.93,1424,User_1424,Pune,Gold,403,Sai Delights Pure Veg,Indian,3.6
362,2023-12-09 00:00:00,194.31,2004,User_2004,Hyderabad,Regular,16,Sai Mess Andhra,Indian,4.6
363,2023-03-29 00:00:00,1200.79,2586,User_2586,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2
364,2023-03-28 00:00:00,313.78,1746,User_1746,Hyderabad,Gold,174,Amma Biryani North Indian,Mexican,3.1
365,2023-05-15 00:00:00,816.48,2567,User_2567,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7
366,2023-03-11 00:00:00,1128.66,959,User_959,Chennai,Gold,187,Royal Kitchen North Indian,Chinese,3.8
367,2023-10-22 00:00:00,261.53,128,User_128,Hyderabad,Regular,14,Taste of Tiffins North Indian,Indian,3.8
368,2023-02-17 00:00:00,1120.32,1804,User_1804,Hyderabad,Regular,188,Swagath Mess Multicuisine,Chinese,4.6
369,2023-12-07 00:00:00,486.28,1665,User_1665,Bangalore,Regular,283,Grand Kitchen Punjabi,Chinese,4.6
370,2023-10-17 00:00:00,557.92,1666,User_1666,Hyderabad,Regular,430,Royal Delights South Indian,Mexican,4.1
371,2023-09-17 00:00:00,1430.39,475,User_475,Bangalore,Gold,153,Annapurna Mess Andhra,Italian,4.7
372,2023-08-28 00:00:00,133.81,2101,User_2101,Pune,Gold,281,Swagath Cafe Non-Veg,Italian,3.8
373,2023-08-29 00:00:00,1489.28,1301,User_1301,Hyderabad,Regular,177,Udupi Restaurant South Indian,Indian,3.9
374,2023-06-07 00:00:00,161.54,2642,User_2642,Pune,Gold,401,Darbar Eatery Pure Veg,Indian,4.6
375,2023-02-20 00:00:00,469.24,2873,User_2873,Pune,Gold,153,Annapurna Mess Andhra,Italian,4.7
376,2023-01-30 00:00:00,462.68,496,User_496,Chennai,Regular,432,Hotel Eatery Pure Veg,Mexican,5
377,2023-11-02 00:00:00,213.1,2089,User_2089,Hyderabad,Gold,398,Royal Tiffins Pure Veg,Indian,3
378,2023-11-26 00:00:00,838.49,2757,User_2757,Chennai,Gold,272,New Dhaba Pure Veg,Indian,4.8
379,2023-06-19 00:00:00,1211.23,1538,User_1538,Bangalore,Regular,323,Taste of Mess Chinese,Mexican,4.6
380,2023-11-04 00:00:00,908.79,2143,User_2143,Hyderabad,Regular,240,New Mess Andhra,Indian,3.8
381,2023-05-06 00:00:00,1298.31,1431,User_1431,Bangalore,Regular,217,Royal Eatery Family Restaurant,Indian,4.8
382,2023-03-25 00:00:00,594.54,1535,User_1535,Chennai,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6
383,2023-09-19 00:00:00,1122.1,2449,User_2449,Pune,Gold,347,Amma Delights Chinese,Chinese,4.8
384,2023-08-26 00:00:00,992.15,223,User_223,Chennai,Gold,104,Grand Dhaba South Indian,Chinese,4.9
385,2023-03-04 00:00:00,1082.71,2,User_2,Pune,Gold,121,Sri Delights Non-Veg,Indian,4.1
386,2023-04-16 00:00:00,970.25,2292,User_2292,Hyderabad,Gold,270,Taste of Biryani North Indian,Mexican,3.8
387,2023-01-30 00:00:00,1071.08,20,User_20,Hyderabad,Gold,417,Hotel Biryani North Indian,Mexican,3
388,2023-11-25 00:00:00,1023.3,2829,User_2829,Bangalore,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4
389,2023-03-18 00:00:00,893.16,1893,User_1893,Hyderabad,Regular,288,Swagath Restaurant North Indian,Mexican,4.4
390,2023-02-13 00:00:00,640.58,2022,User_2022,Bangalore,Regular,327,Royal Tiffins Chinese,Indian,3.2
391,2023-10-12 00:00:00,700.55,1078,User_1078,Hyderabad,Gold,132,Spice Tiffins Chinese,Indian,3.7
392,2023-09-28 00:00:00,168.72,2907,User_2907,Hyderabad,Regular,488,New Biryani North Indian,Chinese,4.1
393,2023-02-01 00:00:00,107.8,188,User_188,Hyderabad,Regular,452,Classic Delights Multicuisine,Chinese,4.4
394,2023-06-22 00:00:00,1282.13,918,User_918,Bangalore,Gold,344,Annapurna Kitchen North Indian,Indian,4.8
395,2023-06-01 00:00:00,315.02,1797,User_1797,Bangalore,Regular,45,Annapurna Restaurant Punjabi,Mexican,3
396,2023-09-03 00:00:00,372.82,315,User_315,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2
397,2023-05-17 00:00:00,114.64,2316,User_2316,Hyderabad,Regular,156,Sri Tiffins North Indian,Italian,3.8
398,2023-07-20 00:00:00,904.25,96,User_96,Pune,Regular,263,Grand Curry House Andhra,Indian,4.4
399,2023-12-28 00:00:00,583.52,834,User_834,Chennai,Gold,45,Annapurna Restaurant Punjabi,Mexican,3
400,2023-02-28 00:00:00,101.01,2690,User_2690,Hyderabad,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4
401,2023-04-04 00:00:00,996.34,1832,User_1832,Chennai,Gold,359,Sri Foods South Indian,Mexican,4.8
402,2023-12-09 00:00:00,1341.11,197,User_197,Hyderabad,Gold,59,Sai Biryani Non-Veg,Chinese,4.6
403,2023-10-31 00:00:00,1158.77,1042,User_1042,Pune,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5
404,2023-02-23 00:00:00,669.78,1232,User_1232,Pune,Gold,94,Taste of Eatery Andhra,Chinese,4.5
405,2023-04-17 00:00:00,1302.45,95,User_95,Bangalore,Gold,330,Udupi Eatery Multicuisine,Italian,3.9
406,2023-12-27 00:00:00,869.66,1675,User_1675,Hyderabad,Regular,478,New Tiffins Pure Veg,Chinese,3.1
407,2023-11-17 00:00:00,482.4,1654,User_1654,Chennai,Gold,428,Annapurna Foods Punjabi,Mexican,4.8
408,2023-09-14 00:00:00,787.55,2849,User_2849,Pune,Regular,227,Udupi Curry House Chinese,Italian,3.5
409,2023-05-05 00:00:00,1042.16,1759,User_1759,Chennai,Regular,117,Darbar Eatery North Indian,Indian,3.9
410,2023-01-23 00:00:00,286.19,19,User_19,Hyderabad,Regular,164,Udupi Mess Family Restaurant,Italian,3.5
411,2023-08-18 00:00:00,816.92,1350,User_1350,Bangalore,Gold,101,Sai Kitchen South Indian,Mexican,3.9
412,2023-10-20 00:00:00,464.14,653,User_653,Chennai,Regular,126,Spice Tiffins North Indian,Italian,4.5
413,2023-01-15 00:00:00,1311.66,137,User_137,Hyderabad,Gold,259,Amma Curry House Family Restaurant,Mexican,3.7
414,2023-10-22 00:00:00,1259.75,2338,User_2338,Pune,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
415,2023-11-07 00:00:00,255.1,2535,User_2535,Chennai,Gold,448,Amma Biryani Family Restaurant,Mexican,3.4
416,2023-06-13 00:00:00,1104.78,1283,User_1283,Hyderabad,Regular,481,Sai Restaurant Non-Veg,Indian,4.2
417,2023-01-01 00:00:00,505.51,1933,User_1933,Hyderabad,Regular,251,Grand Curry House Andhra,Chinese,3.9
418,2023-05-11 00:00:00,738.19,1369,User_1369,Hyderabad,Regular,72,Sri Foods Chinese,Mexican,3.4
419,2023-11-25 00:00:00,391.1,1246,User_1246,Chennai,Gold,341,Amma Biryani Family Restaurant,Chinese,3.2
420,2023-12-20 00:00:00,243.27,1672,User_1672,Bangalore,Gold,378,New Mess North Indian,Italian,4.4
421,2023-05-08 00:00:00,530.89,1408,User_1408,Chennai,Regular,403,Sai Delights Pure Veg,Indian,3.6
422,2023-08-01 00:00:00,985.99,468,User_468,Bangalore,Regular,389,Ruchi Mess Multicuisine,Italian,4.9
423,2023-06-03 00:00:00,696.34,1530,User_1530,Bangalore,Gold,319,Darbar Eatery Family Restaurant,Indian,3.1
424,2023-08-04 00:00:00,701.69,1257,User_1257,Bangalore,Gold,197,Sri Curry House North Indian,Mexican,4.7
425,2023-03-13 00:00:00,1034.45,1453,User_1453,Pune,Regular,244,Amma Tiffins South Indian,Italian,4.3
426,2023-11-24 00:00:00,448.47,1607,User_1607,Bangalore,Regular,12,Royal Foods Multicuisine,Mexican,3.4
427,2023-01-29 00:00:00,473.73,153,User_153,Pune,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4
428,2023-04-02 00:00:00,122.37,635,User_635,Pune,Regular,104,Grand Dhaba South Indian,Chinese,4.9
429,2023-06-10 00:00:00,419.07,1033,User_1033,Bangalore,Regular,65,Grand Eatery Non-Veg,Mexican,3.2
430,2023-11-15 00:00:00,416.19,1135,User_1135,Bangalore,Regular,130,Royal Restaurant South Indian,Indian,4.6
431,2023-06-15 00:00:00,1292.09,1024,User_1024,Chennai,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3
432,2023-04-20 00:00:00,1264.35,1089,User_1089,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2
433,2023-02-27 00:00:00,1000.18,2400,User_2400,Pune,Regular,425,Ruchi Curry House Punjabi,Chinese,4.2
434,2023-09-30 00:00:00,1346.12,2355,User_2355,Pune,Regular,265,Udupi Curry House Andhra,Chinese,4.2
435,2023-08-09 00:00:00,806.75,1311,User_1311,Bangalore,Regular,417,Hotel Biryani North Indian,Mexican,3
436,2023-03-08 00:00:00,1107.25,1771,User_1771,Hyderabad,Regular,389,Ruchi Mess Multicuisine,Italian,4.9
437,2023-11-13 00:00:00,1442.45,1847,User_1847,Bangalore,Regular,363,Annapurna Mess Pure Veg,Italian,4.9
438,2023-03-02 00:00:00,842.29,700,User_700,Pune,Gold,8,New Mess Punjabi,Indian,4.8
439,2023-10-19 00:00:00,1479.4,2568,User_2568,Bangalore,Gold,194,New Dhaba Family Restaurant,Chinese,3.8
440,2023-07-05 00:00:00,854.8,181,User_181,Hyderabad,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
441,2023-02-05 00:00:00,502.41,98,User_98,Pune,Regular,317,Darbar Cafe Pure Veg,Mexican,3.5
442,2023-04-01 00:00:00,1355.34,1289,User_1289,Chennai,Gold,436,Swagath Tiffins Punjabi,Mexican,4.6
443,2023-04-05 00:00:00,447.05,1025,User_1025,Pune,Gold,131,Hotel Restaurant Non-Veg,Italian,3.4
444,2023-01-24 00:00:00,1434.15,9,User_9,Bangalore,Gold,350,Classic Curry House South Indian,Mexican,3.2
445,2023-11-22 00:00:00,363.78,148,User_148,Pune,Regular,437,Swagath Tiffins Chinese,Indian,3.3
446,2023-12-12 00:00:00,583.75,657,User_657,Bangalore,Regular,188,Swagath Mess Multicuisine,Chinese,4.6
447,2023-08-31 00:00:00,1332.7,45,User_45,Hyderabad,Gold,476,Royal Curry House Multicuisine,Mexican,3.4
